Year,State,Sex,Age,Uncontrolled_Direct Costs,Uncontrolled_Indirect Costs,Uncontrolled_QALYs_Lost
35,Missouri,Female,75 to 79 years,7119099.15,0,361.81
35,Missouri,Female,80 to 84 years,5021032.88,0,255.18
35,Missouri,Female,85 and over,3830552.88,0,194.68
35,Missouri,Female,Total,110717326.52,280817463.47,5626.99
35,Missouri,Male,15 to 19 years,6634081.87,27296615.9,337.16
35,Missouri,Male,20 to 24 years,3870781.69,15926731.53,196.72
35,Missouri,Male,25 to 29 years,3855514.27,15863912.15,195.95
35,Missouri,Male,30 to 34 years,4009099.49,16495854.45,203.75
35,Missouri,Male,35 to 39 years,4227283.29,17393594.23,214.84
35,Missouri,Male,40 to 44 years,4501637.96,18522454.92,228.79
35,Missouri,Male,45 to 49 years,4434645.23,18246806.4,225.38
35,Missouri,Male,50 to 54 years,3683250.07,15155113.3,187.19
35,Missouri,Male,55 to 59 years,3011953.78,12392995.27,153.08
35,Missouri,Male,60 to 64 years,2984975.19,12281989.11,151.71
35,Missouri,Male,65 to 69 years,3061564.85,12597125.15,155.6
35,Missouri,Male,70 to 74 years,3495878.52,0,177.67
35,Missouri,Male,75 to 79 years,3270319.42,0,166.21
35,Missouri,Male,80 to 84 years,2358589.42,0,119.87
35,Missouri,Male,85 and over,1658489.04,0,84.29
35,Missouri,Male,Total,55058064.1,182173192.43,2798.22
35,Montana,Female,15 to 19 years,2753528.68,7624967.94,114.49
35,Montana,Female,20 to 24 years,2242921.04,6211012.48,93.26
35,Montana,Female,25 to 29 years,2244001.27,6214003.82,93.3
35,Montana,Female,30 to 34 years,2350673.59,6509396.79,97.74
35,Montana,Female,35 to 39 years,2528927.22,7003010.01,105.15
35,Montana,Female,40 to 44 years,2843431.56,7873923.6,118.23
35,Montana,Female,45 to 49 years,3046986.1,8437599.16,126.69
35,Montana,Female,50 to 54 years,2888387.64,7998414.27,120.1
35,Montana,Female,55 to 59 years,2634676.81,7295847.82,109.55
35,Montana,Female,60 to 64 years,2590073.58,7172334.23,107.69
35,Montana,Female,65 to 69 years,2679588.76,7420216.29,111.41
35,Montana,Female,70 to 74 years,3185393.09,0,132.44
35,Montana,Female,75 to 79 years,2874993.84,0,119.54
35,Montana,Female,80 to 84 years,2135658.88,0,88.8
35,Montana,Female,85 and over,1699956.8,0,70.68
35,Montana,Female,Total,38699198.85,79760726.4,1609.06
35,Montana,Male,15 to 19 years,2311921.06,8291039.08,96.13
35,Montana,Male,20 to 24 years,1468313.73,5265684.32,61.05
35,Montana,Male,25 to 29 years,1412037,5063864.04,58.71
35,Montana,Male,30 to 34 years,1494501.98,5359600.95,62.14
35,Montana,Male,35 to 39 years,1558337.86,5588529.94,64.79
35,Montana,Male,40 to 44 years,1659928.73,5952856.34,69.02
35,Montana,Male,45 to 49 years,1636932.98,5870388.71,68.06
35,Montana,Male,50 to 54 years,1473247.98,5283379.6,61.26
35,Montana,Male,55 to 59 years,1401202.56,5025009.43,58.26
35,Montana,Male,60 to 64 years,1476424.76,5294772.21,61.39
35,Montana,Male,65 to 69 years,1536970.45,5511901.89,63.91
35,Montana,Male,70 to 74 years,1840902.4,0,76.54
35,Montana,Male,75 to 79 years,1754020.25,0,72.93
35,Montana,Male,80 to 84 years,1421725.67,0,59.11
35,Montana,Male,85 and over,1152141.85,0,47.9
35,Montana,Male,Total,23598609.26,62507026.51,981.2
35,Nebareska,Female,15 to 19 years,2618801.96,8494702.46,127.24
35,Nebareska,Female,20 to 24 years,2064981.52,6698255.12,100.33
35,Nebareska,Female,25 to 29 years,2197952.66,7129578.4,106.79
35,Nebareska,Female,30 to 34 years,2237811.05,7258868.48,108.73
35,Nebareska,Female,35 to 39 years,2401500.18,7789832.82,116.68
35,Nebareska,Female,40 to 44 years,2654989.81,8612086.29,129
35,Nebareska,Female,45 to 49 years,2830821.75,9182438.72,137.54
35,Nebareska,Female,50 to 54 years,2560353.3,8305110.42,124.4
35,Nebareska,Female,55 to 59 years,2274045.32,7376402.9,110.49
35,Nebareska,Female,60 to 64 years,2208483.06,7163736.23,107.3
35,Nebareska,Female,65 to 69 years,2262764.97,7339812.42,109.94
35,Nebareska,Female,70 to 74 years,2829189.77,0,137.46
35,Nebareska,Female,75 to 79 years,2739138.52,0,133.08
35,Nebareska,Female,80 to 84 years,2022147.1,0,98.25
35,Nebareska,Female,85 and over,1688259.04,0,82.03
35,Nebareska,Female,Total,35591240.01,85350824.27,1729.25
35,Nebareska,Male,15 to 19 years,1978748.53,7618988.59,96.14
35,Nebareska,Male,20 to 24 years,1281639.01,4934832.74,62.27
35,Nebareska,Male,25 to 29 years,1338755.5,5154754.5,65.05
35,Nebareska,Male,30 to 34 years,1356082.25,5221469.57,65.89
35,Nebareska,Male,35 to 39 years,1387041.11,5340673.77,67.39
35,Nebareska,Male,40 to 44 years,1430651.16,5508590.27,69.51
35,Nebareska,Male,45 to 49 years,1339364.05,5157097.67,65.07
35,Nebareska,Male,50 to 54 years,1139373.92,4387054.11,55.36
35,Nebareska,Male,55 to 59 years,1070269.93,4120975.57,52
35,Nebareska,Male,60 to 64 years,1142309.64,4398357.86,55.5
35,Nebareska,Male,65 to 69 years,1174993.51,4524204.06,57.09
35,Nebareska,Male,70 to 74 years,1444929.64,0,70.2
35,Nebareska,Male,75 to 79 years,1405592.68,0,68.29
35,Nebareska,Male,80 to 84 years,1094895.78,0,53.2
35,Nebareska,Male,85 and over,895660.52,0,43.52
35,Nebareska,Male,Total,19480307.23,56366998.7,946.48
35,Nevada,Female,15 to 19 years,5010717.85,15199301.29,222.42
35,Nevada,Female,20 to 24 years,4124685.78,12511648.79,183.09
35,Nevada,Female,25 to 29 years,4722186.67,14324082.93,209.61
35,Nevada,Female,30 to 34 years,5125822.68,15548455.44,227.53
35,Nevada,Female,35 to 39 years,5823655.17,17665231.25,258.5
35,Nevada,Female,40 to 44 years,6356934.82,19282859.36,282.18
35,Nevada,Female,45 to 49 years,6008509.16,18225959.59,266.71
35,Nevada,Female,50 to 54 years,5130162.52,15561619.75,227.72
35,Nevada,Female,55 to 59 years,4480571.87,13591178.72,198.89
35,Nevada,Female,60 to 64 years,4670567.28,14167502.82,207.32
35,Nevada,Female,65 to 69 years,4701871.25,14262458.98,208.71
35,Nevada,Female,70 to 74 years,5077935.29,0,225.4
35,Nevada,Female,75 to 79 years,4069469.27,0,180.64
35,Nevada,Female,80 to 84 years,2640029.71,0,117.19
35,Nevada,Female,85 and over,1879006.6,0,83.41
35,Nevada,Female,Total,69822125.92,170340298.93,3099.31
35,Nevada,Male,15 to 19 years,4115856.86,15465126.2,182.7
35,Nevada,Male,20 to 24 years,2585697.82,9715630.19,114.78
35,Nevada,Male,25 to 29 years,2820927.96,10599495.67,125.22
35,Nevada,Male,30 to 34 years,3146573.37,11823091.98,139.67
35,Nevada,Male,35 to 39 years,3485658.41,13097187.07,154.72
35,Nevada,Male,40 to 44 years,3744063.8,14068132.4,166.19
35,Nevada,Male,45 to 49 years,3228096.46,12129410.91,143.29
35,Nevada,Male,50 to 54 years,2545092.53,9563057.85,112.97
35,Nevada,Male,55 to 59 years,2215839.37,8325905.54,98.36
35,Nevada,Male,60 to 64 years,2425790.37,9114785.93,107.68
35,Nevada,Male,65 to 69 years,2414539.2,9072510.22,107.18
35,Nevada,Male,70 to 74 years,2638356.83,0,117.11
35,Nevada,Male,75 to 79 years,2290341.48,0,101.67
35,Nevada,Male,80 to 84 years,1613776.59,0,71.63
35,Nevada,Male,85 and over,1147758.13,0,50.95
35,Nevada,Male,Total,40418369.17,122974333.95,1794.12
35,New Hampshire,Female,15 to 19 years,2597802.97,9811953.81,130.49
35,New Hampshire,Female,20 to 24 years,1951760.65,7371839.04,98.04
35,New Hampshire,Female,25 to 29 years,2055433.38,7763413,103.25
35,New Hampshire,Female,30 to 34 years,2353481.61,8889147.13,118.22
35,New Hampshire,Female,35 to 39 years,2920207.16,11029680.9,146.69
35,New Hampshire,Female,40 to 44 years,3549472.03,13406426.88,178.3
35,New Hampshire,Female,45 to 49 years,3552032.77,13416098.87,178.43
35,New Hampshire,Female,50 to 54 years,2913357.59,11003809.94,146.35
35,New Hampshire,Female,55 to 59 years,2328140,8793431.37,116.95
35,New Hampshire,Female,60 to 64 years,2293986.14,8664431.55,115.23
35,New Hampshire,Female,65 to 69 years,2199854.42,8308894.19,110.5
35,New Hampshire,Female,70 to 74 years,2494266.61,0,125.29
35,New Hampshire,Female,75 to 79 years,2359059.54,0,118.5
35,New Hampshire,Female,80 to 84 years,1788372.74,0,89.83
35,New Hampshire,Female,85 and over,1400261.2,0,70.34
35,New Hampshire,Female,Total,36757488.81,108459126.69,1846.42
35,New Hampshire,Male,15 to 19 years,1756099.34,8376945.34,88.21
35,New Hampshire,Male,20 to 24 years,1005776.29,4797754.23,50.52
35,New Hampshire,Male,25 to 29 years,984642.51,4696941.85,49.46
35,New Hampshire,Male,30 to 34 years,1100438.49,5249311.85,55.28
35,New Hampshire,Male,35 to 39 years,1364588.38,6509359.67,68.55
35,New Hampshire,Male,40 to 44 years,1667561.64,7954602.76,83.77
35,New Hampshire,Male,45 to 49 years,1618762.86,7721822.83,81.31
35,New Hampshire,Male,50 to 54 years,1333823.54,6362605.25,67
35,New Hampshire,Male,55 to 59 years,1104150.68,5267019.74,55.46
35,New Hampshire,Male,60 to 64 years,1117678.16,5331548.54,56.14
35,New Hampshire,Male,65 to 69 years,1098760.34,5241306.74,55.19
35,New Hampshire,Male,70 to 74 years,1234777,0,62.03
35,New Hampshire,Male,75 to 79 years,1182368.86,0,59.39
35,New Hampshire,Male,80 to 84 years,911602.65,0,45.79
35,New Hampshire,Male,85 and over,743009.14,0,37.32
35,New Hampshire,Male,Total,18224039.88,67509218.8,915.44
35,New Jeresy,Female,15 to 19 years,15986977.14,63981091.3,745.34
35,New Jeresy,Female,20 to 24 years,11022358.95,44112313.95,513.88
35,New Jeresy,Female,25 to 29 years,11876797.3,47531840.81,553.72
35,New Jeresy,Female,30 to 34 years,13272130.55,53116069.98,618.77
35,New Jeresy,Female,35 to 39 years,15739409.05,62990305.11,733.8
35,New Jeresy,Female,40 to 44 years,19230331.48,76961240.62,896.56
35,New Jeresy,Female,45 to 49 years,18984387.42,75976953.91,885.09
35,New Jeresy,Female,50 to 54 years,15938346.23,63786466.75,743.08
35,New Jeresy,Female,55 to 59 years,12809566.86,51264855.11,597.21
35,New Jeresy,Female,60 to 64 years,12615391.55,50487750.86,588.15
35,New Jeresy,Female,65 to 69 years,11736638.08,46970913.02,547.19
35,New Jeresy,Female,70 to 74 years,12635488.51,0,589.09
35,New Jeresy,Female,75 to 79 years,11299844.48,0,526.82
35,New Jeresy,Female,80 to 84 years,8065837.12,0,376.05
35,New Jeresy,Female,85 and over,6610962.74,0,308.22
35,New Jeresy,Female,Total,197824467.47,637179801.42,9222.97
35,New Jeresy,Male,15 to 19 years,13162628.19,66330279.05,613.67
35,New Jeresy,Male,20 to 24 years,6958116.88,35063957.41,324.4
35,New Jeresy,Male,25 to 29 years,6874029.89,34640218.84,320.48
35,New Jeresy,Male,30 to 34 years,7690765.24,38755983.79,358.56
35,New Jeresy,Male,35 to 39 years,8924497.9,44973118.39,416.08
35,New Jeresy,Male,40 to 44 years,10390731.62,52361892.92,484.44
35,New Jeresy,Male,45 to 49 years,9576150.12,48256981.85,446.46
35,New Jeresy,Male,50 to 54 years,7592159.03,38259078.65,353.96
35,New Jeresy,Male,55 to 59 years,6151557.94,30999474.31,286.8
35,New Jeresy,Male,60 to 64 years,6098005.4,30729607.64,284.3
35,New Jeresy,Male,65 to 69 years,5530165.87,27868100.52,257.83
35,New Jeresy,Male,70 to 74 years,5785591.74,0,269.74
35,New Jeresy,Male,75 to 79 years,5280951.35,0,246.21
35,New Jeresy,Male,80 to 84 years,3971927.85,0,185.18
35,New Jeresy,Male,85 and over,2914249.02,0,135.87
35,New Jeresy,Male,Total,106901528.04,448238693.38,4983.96
35,New Mexico,Female,15 to 19 years,5709160.52,18267620.81,247.7
35,New Mexico,Female,20 to 24 years,4376281.24,14002802.33,189.87
35,New Mexico,Female,25 to 29 years,4431917.78,14180822.78,192.29
35,New Mexico,Female,30 to 34 years,4679017.12,14971467.39,203.01
35,New Mexico,Female,35 to 39 years,5138450.26,16441517.21,222.94
35,New Mexico,Female,40 to 44 years,5649903.83,18078016.98,245.13
35,New Mexico,Female,45 to 49 years,5859672.22,18749213.63,254.23
35,New Mexico,Female,50 to 54 years,5250849.89,16801162.69,227.82
35,New Mexico,Female,55 to 59 years,4630473.58,14816142.46,200.9
35,New Mexico,Female,60 to 64 years,4572075.59,14629286.19,198.37
35,New Mexico,Female,65 to 69 years,4348217.98,13913008.21,188.65
35,New Mexico,Female,70 to 74 years,4860719.45,0,210.89
35,New Mexico,Female,75 to 79 years,4081850.53,0,177.1
35,New Mexico,Female,80 to 84 years,2683301.91,0,116.42
35,New Mexico,Female,85 and over,2035162.98,0,88.3
35,New Mexico,Female,Total,68307054.88,174851060.67,2963.61
35,New Mexico,Male,15 to 19 years,4205244.37,16500518.53,182.45
35,New Mexico,Male,20 to 24 years,2456270.13,9637901.46,106.57
35,New Mexico,Male,25 to 29 years,2342862.29,9192912.3,101.65
35,New Mexico,Male,30 to 34 years,2429026.08,9531001.36,105.39
35,New Mexico,Male,35 to 39 years,2577762.44,10114612.42,111.84
35,New Mexico,Male,40 to 44 years,2803397.11,10999956.68,121.63
35,New Mexico,Male,45 to 49 years,2780023.38,10908242.97,120.62
35,New Mexico,Male,50 to 54 years,2391634.76,9384285.5,103.76
35,New Mexico,Male,55 to 59 years,2109013.96,8275339.27,91.5
35,New Mexico,Male,60 to 64 years,2170133.19,8515158.66,94.15
35,New Mexico,Male,65 to 69 years,2033110.88,7977511.11,88.21
35,New Mexico,Male,70 to 74 years,2247952.99,0,97.53
35,New Mexico,Male,75 to 79 years,2017258.3,0,87.52
35,New Mexico,Male,80 to 84 years,1457942.17,0,63.26
35,New Mexico,Male,85 and over,1116245.06,0,48.43
35,New Mexico,Male,Total,35137877.12,111037440.26,1524.51
35,New York,Female,15 to 19 years,37460001.44,136722063.07,1794.84
35,New York,Female,20 to 24 years,31169420.21,113762607.39,1493.44
35,New York,Female,25 to 29 years,33682686.89,122935564.98,1613.85
35,New York,Female,30 to 34 years,35190263.7,128437940.95,1686.09
35,New York,Female,35 to 39 years,39190287.43,143037286.26,1877.74
35,New York,Female,40 to 44 years,46738424.09,170586586.25,2239.4
35,New York,Female,45 to 49 years,46283120.03,168924810.8,2217.58
35,New York,Female,50 to 54 years,39533622.69,144290396.34,1894.19
35,New York,Female,55 to 59 years,32919632.59,120150558.2,1577.29
35,New York,Female,60 to 64 years,32487041.88,118571682.28,1556.57
35,New York,Female,65 to 69 years,29125783.9,106303713.58,1395.52
35,New York,Female,70 to 74 years,31182228.78,0,1494.05
35,New York,Female,75 to 79 years,27303077.22,0,1308.19
35,New York,Female,80 to 84 years,19881302.98,0,952.58
35,New York,Female,85 and over,15934726.95,0,763.49
35,New York,Female,Total,498081620.78,1473723210.11,23864.82
35,New York,Male,15 to 19 years,31291771.39,137785857.72,1499.3
35,New York,Male,20 to 24 years,19230760.21,84678069.44,921.41
35,New York,Male,25 to 29 years,18799355.5,82778481.6,900.74
35,New York,Male,30 to 34 years,19943761.25,87817599.57,955.57
35,New York,Male,35 to 39 years,21600231.02,95111469.44,1034.94
35,New York,Male,40 to 44 years,24885179.81,109575958.53,1192.34
35,New York,Male,45 to 49 years,23203893.84,102172816.45,1111.78
35,New York,Male,50 to 54 years,19174939.62,84432276.75,918.74
35,New York,Male,55 to 59 years,15667620.79,68988634.17,750.69
35,New York,Male,60 to 64 years,15261952.97,67202372.62,731.25
35,New York,Male,65 to 69 years,13559927.37,59707908.53,649.7
35,New York,Male,70 to 74 years,14450282.35,0,692.36
35,New York,Male,75 to 79 years,13034164.42,0,624.51
35,New York,Male,80 to 84 years,9462605.53,0,453.39
35,New York,Male,85 and over,6727690.51,0,322.35
35,New York,Male,Total,266294136.58,980251444.81,12759.08
35,North Carolina,Female,15 to 19 years,11551989.29,36228203.04,555.55
35,North Carolina,Female,20 to 24 years,9193520.72,28831807.81,442.13
35,North Carolina,Female,25 to 29 years,9775095.28,30655684.29,470.1
35,North Carolina,Female,30 to 34 years,11203755.43,35136106.54,538.8
35,North Carolina,Female,35 to 39 years,13181737.36,41339257.27,633.92
35,North Carolina,Female,40 to 44 years,14272343.24,44759507.26,686.37
35,North Carolina,Female,45 to 49 years,13830044.64,43372414.28,665.1
35,North Carolina,Female,50 to 54 years,11975598,37556682.65,575.92
35,North Carolina,Female,55 to 59 years,10654607.66,33413923.78,512.39
35,North Carolina,Female,60 to 64 years,11117478.59,34865533.66,534.65
35,North Carolina,Female,65 to 69 years,10591102.4,33214764.86,509.34
35,North Carolina,Female,70 to 74 years,11275641,0,542.26
35,North Carolina,Female,75 to 79 years,9619039.77,0,462.59
35,North Carolina,Female,80 to 84 years,6518396.74,0,313.48
35,North Carolina,Female,85 and over,4961764.57,0,238.62
35,North Carolina,Female,Total,159722114.68,399373885.46,7681.21
35,North Carolina,Male,15 to 19 years,9176941.09,35559456.25,441.33
35,North Carolina,Male,20 to 24 years,5569430.85,21580822.03,267.84
35,North Carolina,Male,25 to 29 years,5453121.48,21130138.34,262.25
35,North Carolina,Male,30 to 34 years,5944972.12,23035995.76,285.9
35,North Carolina,Male,35 to 39 years,6815750.52,26410149.1,327.78
35,North Carolina,Male,40 to 44 years,7197578.18,27889681.74,346.14
35,North Carolina,Male,45 to 49 years,6271595.79,24301620.08,301.61
35,North Carolina,Male,50 to 54 years,4988779.19,19330872.18,239.92
35,North Carolina,Male,55 to 59 years,4414225.56,17104551.41,212.28
35,North Carolina,Male,60 to 64 years,4840955.12,18758073.09,232.81
35,North Carolina,Male,65 to 69 years,4736247.67,18352345.3,227.77
35,North Carolina,Male,70 to 74 years,5041613.24,0,242.46
35,North Carolina,Male,75 to 79 years,4293568.7,0,206.48
35,North Carolina,Male,80 to 84 years,2892673.38,0,139.11
35,North Carolina,Male,85 and over,1931864.78,0,92.91
35,North Carolina,Male,Total,79569317.67,253453705.28,3826.58
35,North Dakota,Female,15 to 19 years,1512544.68,4817494.03,71.74
35,North Dakota,Female,20 to 24 years,1393668.74,4438871.1,66.1
35,North Dakota,Female,25 to 29 years,1288346.24,4103416.2,61.11
35,North Dakota,Female,30 to 34 years,1252355.9,3988786.04,59.4
35,North Dakota,Female,35 to 39 years,1253569.97,3992652.88,59.46
35,North Dakota,Female,40 to 44 years,1326785.77,4225847.11,62.93
35,North Dakota,Female,45 to 49 years,1424353.25,4536602.06,67.56
35,North Dakota,Female,50 to 54 years,1417591.58,4515065.95,67.24
35,North Dakota,Female,55 to 59 years,1299506.16,4138960.83,61.64
35,North Dakota,Female,60 to 64 years,1287993.02,4102291.17,61.09
35,North Dakota,Female,65 to 69 years,1348116.98,4293787.56,63.94
35,North Dakota,Female,70 to 74 years,1725029.42,0,81.82
35,North Dakota,Female,75 to 79 years,1704792.17,0,80.86
35,North Dakota,Female,80 to 84 years,1329041.97,0,63.04
35,North Dakota,Female,85 and over,1069992.76,0,50.75
35,North Dakota,Female,Total,20633688.6,47153774.94,978.69
35,North Dakota,Male,15 to 19 years,1096923.11,4475836.58,52.03
35,North Dakota,Male,20 to 24 years,856781.91,3495975.05,40.64
35,North Dakota,Male,25 to 29 years,798684.2,3258915.73,37.88
35,North Dakota,Male,30 to 34 years,795787.67,3247096.86,37.75
35,North Dakota,Male,35 to 39 years,788410.69,3216996.14,37.4
35,North Dakota,Male,40 to 44 years,819503.97,3343867.79,38.87
35,North Dakota,Male,45 to 49 years,780721.44,3185621.25,37.03
35,North Dakota,Male,50 to 54 years,691621.37,2822061.29,32.8
35,North Dakota,Male,55 to 59 years,643962.9,2627597.79,30.54
35,North Dakota,Male,60 to 64 years,660165.7,2693710.95,31.31
35,North Dakota,Male,65 to 69 years,731975.58,2986720.84,34.72
35,North Dakota,Male,70 to 74 years,960167.52,0,45.54
35,North Dakota,Male,75 to 79 years,1002807.64,0,47.56
35,North Dakota,Male,80 to 84 years,836176.03,0,39.66
35,North Dakota,Male,85 and over,712260,0,33.78
35,North Dakota,Male,Total,12175949.73,35354400.27,577.53
35,Ohio,Female,15 to 19 years,18499972.8,60099540.99,916
35,Ohio,Female,20 to 24 years,14355922.19,46637059.6,710.81
35,Ohio,Female,25 to 29 years,14771997.3,47988733.13,731.42
35,Ohio,Female,30 to 34 years,15945420.48,51800749.23,789.52
35,Ohio,Female,35 to 39 years,18786366.59,61029928.04,930.18
35,Ohio,Female,40 to 44 years,21959776.96,71339159.79,1087.31
35,Ohio,Female,45 to 49 years,22438003.58,72892740.48,1110.99
35,Ohio,Female,50 to 54 years,20053684.48,65146973.2,992.93
35,Ohio,Female,55 to 59 years,17065519.17,55439533.88,844.98
35,Ohio,Female,60 to 64 years,16842788.33,54715964.11,833.95
35,Ohio,Female,65 to 69 years,15420425.6,50095235.86,763.52
35,Ohio,Female,70 to 74 years,17229029.38,0,853.07
35,Ohio,Female,75 to 79 years,15377777.04,0,761.41
35,Ohio,Female,80 to 84 years,11226135,0,555.85
35,Ohio,Female,85 and over,8408825.1,0,416.35
35,Ohio,Female,Total,248381644.01,637185618.31,12298.28
35,Ohio,Male,15 to 19 years,14081802.13,55254110.46,697.24
35,Ohio,Male,20 to 24 years,7733250.51,30343692.82,382.9
35,Ohio,Male,25 to 29 years,7378760.42,28952746.21,365.35
35,Ohio,Male,30 to 34 years,8099137.09,31779356.87,401.02
35,Ohio,Male,35 to 39 years,9238591.87,36250344.32,457.44
35,Ohio,Male,40 to 44 years,10344046.73,40587923,512.17
35,Ohio,Male,45 to 49 years,9746529.56,38243387.91,482.59
